Mean(z_rock_height),species_cat_01
1.60236028,Other Species
1.095164995,Other Species
1.78498734,Other Species
0.577,Focus Species
1.992994771,Focus Species
-0.2207652,Other Species
0.877512304,Other Species
2.766128911,Focus Species
3.660163002,Focus Species
2.62754372,Other Species
2.039514376,Focus Species
1.955,Focus Species
2.510263682,Focus Species
2.8927,Other Species
0.591036629,Other Species
1.42942232,Other Species
2.126631996,Focus Species
3.20537993,Focus Species
2.339967329,Focus Species
1.27756814,Focus Species
2.49667,Focus Species
1.100509736,Focus Species
0.663,Focus Species
1.3898784,Other Species
1.81227004,Other Species
1.28425,Other Species
0.85254616,Focus Species
3.156959548,Focus Species
0.749999998,Focus Species
3.265098156,Other Species
1.43656,Other Species
3.03343,Focus Species
1.06018,Other Species
4.000141357,Focus Species
1.40048779,Other Species
1.681832819,Other Species
3.420176702,Other Species
-0.1039,Other Species
1.50039502,Other Species
2.460000004,Other Species
0.48,Other Species
3.220194039,Focus Species
0.3742358,Other Species
3.08092,Focus Species
0.92498,Focus Species
2.13,Other Species
2.359612876,Other Species
3.10667,Other Species
2.63155564,Other Species
3.673757345,Focus Species
0.479,Focus Species
0.4793,Other Species
2.593020799,Focus Species
0.7244854,Other Species
2.50745996,Other Species
2.901334722,Focus Species
1.07002,Other Species
3.142240336,Other Species
-0.3696189,Other Species
1.29583,Focus Species
3.089999998,Focus Species
2.150000001,Other Species
-0.0107823,Other Species
1.60667,Focus Species
3.526892816,Focus Species
2.82508,Other Species
1.47710964,Other Species
0.95525749,Focus Species
0.825,Focus Species
1.16245,Other Species
3.032404789,Other Species
1.84753345,Focus Species
0.8367,Focus Species
3.619999997,Other Species
3.344505611,Other Species
2.920123356,Focus Species
1.23031,Focus Species
2.72731761,Focus Species
1.235,Focus Species
1.87721688,Focus Species
0.6066371,Focus Species
2.859999999,Focus Species
1.236534742,Other Species
-0.3289,Focus Species
2.46438,Other Species
1.217208362,Other Species
2.04145,Focus Species
1.595,Focus Species
1.15495,Focus Species
2.92,Focus Species
3.262796329,Focus Species
3.575281708,Other Species
0.2347,Focus Species
0.917848401,Other Species
1.805267088,Focus Species
0.620000001,Other Species
3.254839883,Focus Species
1.957626962,Other Species
1.15,Other Species
1.75940231,Focus Species
3.72,Other Species
2.53341,Focus Species
3.1266,Other Species
1.78,Other Species
2.927972023,Focus Species
3.170342872,Focus Species
1.52,Other Species
1.72494,Focus Species
2.920126284,Focus Species
1.001822753,Other Species
0.699872329,Focus Species
2.31662,Focus Species
0.919849917,Other Species
0.7176855,Other Species
1.141939567,Other Species
0.5291,Other Species
2.93667,Other Species
2.070000002,Focus Species
0.2449,Other Species
2.409622842,Focus Species
1.55,Other Species
2.618065923,Focus Species
1.19909699,Other Species
2.098055745,Focus Species
-0.1404517,Other Species
2.00511467,Other Species
0.7548,Other Species
1.4202338,Other Species
2.287783132,Focus Species
0.2748,Focus Species
0.7548,Other Species
2.275329866,Focus Species
-0.2866852,Other Species
3.053286121,Other Species
1.088625428,Other Species
2.5,Other Species
2.033205043,Focus Species
2.884925427,Other Species
1.29,Other Species
2.22338112,Focus Species
1.32,Other Species
2.889462002,Focus Species
3.66,Other Species
0.8179402,Other Species
2.02,Focus Species
2.310233654,Focus Species
1.916598106,Focus Species
3.655468551,Other Species
2.249999999,Focus Species
1.25285653,Other Species
1.21366,Focus Species
3.10661,Other Species
1.950000001,Other Species
0.79,Other Species
0.905,Focus Species
2.41169,Focus Species
1.805267088,Focus Species
2.166250002,Focus Species
1.25599092,Other Species
1.13,Other Species
1.18,Focus Species
1.554142689,Other Species
2.69713,Focus Species
1.37,Other Species
2.05764,Focus Species
3.3,Other Species
3.122153315,Focus Species
1.08,Other Species
3.672515658,Focus Species
3.484040453,Focus Species
-0.1237932,Other Species
2.41,Other Species
3.739427756,Other Species
2.10005103,Other Species
3.67835647,Focus Species
1.62220039,Other Species
-0.015,Other Species
0.8,Other Species
1.68997337,Other Species
3.416546087,Other Species
-0.3265938,Other Species
3.194002872,Focus Species
1.512499999,Focus Species
1.63572,Focus Species
1.18498,Focus Species
1.665199677,Other Species
0.481379499,Other Species
2.160000001,Other Species
0.7859,Other Species
-0.1438941,Other Species
3.731002647,Focus Species
1.449861859,Other Species
0.6,Other Species
2.02003594,Other Species
1.49888942,Other Species
1.620370985,Other Species
2.75667,Focus Species
3.37811112,Focus Species
3.703626967,Other Species
2.71003708,Focus Species
1.157831482,Other Species
3.040214633,Focus Species
1.157224813,Other Species
1.39,Focus Species
1.57986224,Focus Species
1.25355413,Other Species
1.52024,Other Species
1.6354223,Other Species
1.04,Other Species
2.452512439,Focus Species
1.285024441,Other Species
3.17667,Focus Species
1.509999999,Other Species
2.911116774,Focus Species
3.679058147,Focus Species
0.4867,Focus Species
3.763096034,Other Species
1.938075614,Focus Species
2.54221822,Other Species
2.2101478,Focus Species
3.310269682,Focus Species
2.02118,Focus Species
1.448331043,Focus Species
0.615,Focus Species
2.00978,Focus Species
1.33,Other Species
0.72,Focus Species
0.937341338,Other Species
3.637425799,Other Species
2.37,Focus Species
0.96966069,Other Species
2.284545297,Focus Species
2.00978,Focus Species
1.879999999,Other Species
3.549999999,Other Species
2.37654,Focus Species
2.089999999,Focus Species
2.530331793,Focus Species
0.4867,Focus Species
2.737647012,Focus Species
3.099999998,Focus Species
3.789219577,Focus Species
2.03667,Focus Species
2.160000001,Other Species
2.4261613,Focus Species
2.321819495,Focus Species
2.286753696,Focus Species
0.410000001,Other Species
0.689999999,Focus Species
1.982015879,Focus Species
0.86391207,Other Species
1.279887395,Other Species
0.8131204,Other Species
3.552537375,Focus Species
1.14320191,Other Species
2.009999999,Other Species
2.3981,Other Species
1.55629876,Other Species
2.419774474,Focus Species
1.35049822,Focus Species
1.47839,Focus Species
2.49489702,Other Species
1.4,Other Species
3.00676,Other Species
1.92489013,Other Species
1.170000001,Other Species
0.8225,Focus Species
3.835728045,Other Species
2.170000002,Focus Species
1.08514,Other Species
3.313394965,Other Species
2.88610619,Focus Species
1.18941,Focus Species
1.914721617,Focus Species
1.025,Focus Species
0.749999998,Focus Species
1.14329,Focus Species
2.67545161,Other Species
-0.1825806,Other Species
2.937696614,Other Species
0.92734788,Other Species
1.59595972,Other Species
3.299035597,Other Species
2.39990094,Other Species
0.7,Other Species
3.5502095,Other Species
1.095,Focus Species
2.36900534,Other Species
1.365,Other Species
3.511071245,Other Species
2.345226874,Other Species
1.723951391,Focus Species
3.48667,Other Species
2.57005,Focus Species
2.508512747,Focus Species
0.3097,Other Species
1.520461219,Focus Species
1.38,Other Species
1.727441977,Focus Species
1.209095239,Focus Species
1.901360781,Focus Species
1.41,Focus Species
1.12620603,Other Species
2.78999,Focus Species
2.31,Other Species
1.12017,Other Species
-0.0825494,Other Species
2.86165,Focus Species
0.97417566,Other Species
0.475,Other Species
0.929999999,Other Species
2.96495,Focus Species
0.94406115,Other Species
1.65993051,Focus Species
0.17,Other Species
3.166845363,Focus Species
3.13702,Other Species
1.092985102,Other Species
2.874028838,Focus Species
2.804605343,Focus Species
0.94258,Focus Species
2.43304,Other Species
2.59066,Focus Species
0.90868,Focus Species
0.8089694,Other Species
1.161867043,Other Species
0.825433336,Other Species
2.284545297,Focus Species
1.27995,Other Species
1.0452,Other Species
1.06567248,Other Species
1.904602892,Focus Species
1.42022223,Other Species
2.545888657,Other Species
1.94669364,Other Species
1.89438,Focus Species
1.3748868,Other Species
1.1929388,Other Species
1.17261764,Other Species
3.695796528,Other Species
3.562696038,Focus Species
2.5,Focus Species
1.52761389,Other Species
1.9100127,Focus Species
1.85472694,Focus Species
2.43679,Focus Species
1.039846635,Other Species
2.80081,Other Species
2.883908123,Other Species
2.98465,Focus Species
1.97096,Focus Species
1.547571726,Other Species
0.4067,Focus Species
3.096183189,Other Species
1.53829949,Other Species
2.27312,Focus Species
1.28152392,Focus Species
1.589727698,Focus Species
3.222373987,Other Species
0.5796,Other Species
0.83279944,Other Species
1.75480841,Other Species
0.701528561,Other Species
2.095480588,Focus Species
2.145871944,Focus Species
2.01,Other Species
2.769999999,Focus Species
2.977958545,Focus Species
1.23747,Focus Species
2.56,Other Species
1.04,Other Species
0.77,Other Species
1.05986,Other Species
1.795050864,Focus Species
3.22199,Other Species
3.750000001,Focus Species
0.98,Other Species
1.76025101,Focus Species
2.070000001,Other Species
1.46,Other Species
0.88333695,Other Species
0.7043324,Other Species
0.9859332,Other Species
2.49545048,Other Species
1.31674955,Other Species
1.64,Other Species
2.39344,Other Species
0.68,Other Species
2.47976,Other Species
0.749999998,Other Species
2.315636751,Focus Species
1.32,Other Species
1.559999999,Other Species
1.59540901,Other Species
2.63275,Other Species
3.24667,Other Species
3.249999998,Other Species
2.004237478,Focus Species
3.1681,Other Species
1.62155,Focus Species
2.368015492,Focus Species
0.759999999,Other Species
0.95776492,Other Species
1.664732845,Focus Species
1.636414622,Other Species
1.22265,Other Species
2.83666,Other Species
0.84065359,Focus Species
0.751796488,Other Species
3.571640362,Focus Species
1.40005,Focus Species
1.35349687,Other Species
2.936078606,Focus Species
0.8807,Focus Species
3.870146748,Other Species
2.41033997,Other Species
2.37,Focus Species
2.56474,Focus Species
2.11490798,Focus Species
2.64012,Focus Species
2.41304273,Focus Species
1.63667,Focus Species
1.3952,Focus Species
2.978039252,Focus Species
2.27,Focus Species
1.19711137,Other Species
0.7047,Other Species
3.6825,Other Species
1.659999999,Other Species
3.450133981,Other Species
1.204741875,Other Species
2.859909322,Focus Species
2.17279,Focus Species
0.3302814,Other Species
2.837290564,Focus Species
1.76025101,Focus Species
1.50259595,Other Species
3.16014737,Other Species
0.7636787,Other Species
0.779933029,Focus Species
3.809919625,Focus Species
2.479541438,Focus Species
1.74,Focus Species
3.006797455,Focus Species
3.899007981,Other Species
2.69244321,Other Species
2.46529806,Other Species
1.87221867,Focus Species
2.175219374,Focus Species
1.90489301,Focus Species
3.100000001,Other Species
1.95892,Other Species
1.90986454,Other Species
0.791,Other Species
3.00667,Other Species
0.033663,Other Species
1.12472876,Other Species
0.86601295,Focus Species
0.570117,Focus Species
2.480087065,Focus Species
2.19,Other Species
3.433165136,Focus Species
2.47667,Focus Species
1.2377974,Other Species
2.611909738,Focus Species
1.21,Other Species
1.462216209,Other Species
1.2525,Other Species
1.26638,Focus Species
3.20537993,Focus Species
3.77678236,Focus Species
2.662288776,Focus Species
3.836681522,Other Species
0.4251,Focus Species
2.948624241,Focus Species
1.938075614,Focus Species
0.88006,Other Species
2.260000001,Focus Species
3.53883643,Focus Species
2.390687175,Other Species
2.544297932,Focus Species
1.41,Other Species
2.09991804,Focus Species
3.250574977,Other Species
-0.0821855,Other Species
3.213880539,Other Species
1.03663463,Focus Species
2.115199604,Focus Species
0.825,Focus Species
2.178880901,Focus Species
3.034131814,Focus Species
2.338586829,Focus Species
3.004302028,Focus Species
3.224883022,Other Species
1.08972015,Focus Species
1.700223172,Other Species
1.568990379,Other Species
3.689302766,Focus Species
1.76,Other Species
2.624773104,Other Species
0.5034,Focus Species
2.809999996,Focus Species
1.29468221,Other Species
1.152500003,Focus Species
2.287587702,Focus Species
1.895,Focus Species
1.13,Other Species
1.72921,Other Species
4.128901156,Other Species
2.54036972,Other Species
2.479541438,Focus Species
1.52150819,Other Species
0.485743402,Other Species
1.44875,Focus Species
2.35,Other Species
3.078035667,Other Species
2.32794869,Other Species
1.7503366,Other Species
1.90986454,Focus Species
1.247200077,Focus Species
3.009638821,Other Species
1.675,Focus Species
3.763096034,Other Species
3.419999999,Other Species
2.459981401,Focus Species
1.16528836,Other Species
3.106351591,Focus Species
2.714372473,Focus Species
3.06667,Focus Species
3.116201308,Other Species
2.224994692,Focus Species
1.032499999,Other Species
1.82339808,Other Species
3.39667,Other Species
1.53667,Focus Species
