Mean(z_rock_height),species_cat_02
1.86498,Balanus glandula
3.03343,Mytilus californianus
2.660000002,Mytilus californianus
0.1328,Egregia menziesii
2.1826669,Mytilus californianus
0.162,Egregia menziesii
1.79,Mytilus californianus
0.5449,Egregia menziesii
3.003147117,Balanus glandula
-0.229827,Egregia menziesii
2.590020615,Mytilus californianus
2.434145426,Balanus glandula
3.079867448,Mytilus californianus
3.008232234,Pollicipes polymerus
1.78762,Mytilus californianus
1.55762369,Anthopleura elegantissima
0.300027403,Mytilus californianus
2.88667,Balanus glandula
3.007898277,Balanus glandula
1.5,Pollicipes polymerus
1.67968824,Anthopleura elegantissima
1.36913104,Pollicipes polymerus
1.039999999,Mytilus californianus
1.040154392,Anthopleura elegantissima
3.156959548,Balanus glandula
-0.0010165,Egregia menziesii
2.460000001,Balanus glandula
2.260000001,Balanus glandula
2.147901456,Anthopleura elegantissima
0.535297479,Anthopleura elegantissima
3.004897682,Mytilus californianus
1.649799089,Pollicipes polymerus
2.735589657,Balanus glandula
3.03,Mytilus californianus
2.991134108,Pollicipes polymerus
3.053610423,Balanus glandula
0.74,Egregia menziesii
1.080366435,Pollicipes polymerus
1.992994771,Pollicipes polymerus
0.429699615,Egregia menziesii
2.421485631,Balanus glandula
1.07285,Pollicipes polymerus
3.259008687,Anthopleura elegantissima
1.45645,Mytilus californianus
0.99323218,Egregia menziesii
0.85501,Pollicipes polymerus
1.29786,Anthopleura elegantissima
0.42,Egregia menziesii
1.44744,Pollicipes polymerus
1.274045156,Egregia menziesii
2.146650315,Mytilus californianus
2.35339,Mytilus californianus
3.819681016,Anthopleura elegantissima
0.49729732,Egregia menziesii
0.74,Egregia menziesii
2.495555376,Pollicipes polymerus
1.78,Mytilus californianus
2.838327136,Mytilus californianus
0.8661166,Anthopleura elegantissima
2.16761529,Balanus glandula
0.689358745,Egregia menziesii
2.889999996,Mytilus californianus
3.202608846,Balanus glandula
2.562007922,Pollicipes polymerus
2.27982193,Anthopleura elegantissima
0.98615062,Pollicipes polymerus
1.15495,Mytilus californianus
3.601162344,Balanus glandula
2.428249202,Balanus glandula
3.535065958,Pollicipes polymerus
-0.2671626,Egregia menziesii
1.88174,Mytilus californianus
1.03715,Mytilus californianus
0.90387,Egregia menziesii
2.520227297,Balanus glandula
2.86165,Mytilus californianus
1.4699545,Anthopleura elegantissima
2.146650315,Pollicipes polymerus
0.912337303,Egregia menziesii
0.70994694,Egregia menziesii
0.5291,Egregia menziesii
1.38043,Balanus glandula
0.4559,Mytilus californianus
3.109250523,Balanus glandula
3.263968395,Balanus glandula
1.61007,Mytilus californianus
0.8398,Mytilus californianus
2.049999999,Pollicipes polymerus
-0.0432238,Egregia menziesii
0.809999999,Egregia menziesii
2.254079409,Balanus glandula
3.317321599,Balanus glandula
1.89,Mytilus californianus
0.4326,Egregia menziesii
2.19183446,Pollicipes polymerus
2.988420171,Pollicipes polymerus
1.604170663,Anthopleura elegantissima
3.06667,Mytilus californianus
0.479258,Anthopleura elegantissima
2.510501677,Balanus glandula
0.75,Egregia menziesii
0.8213543,Egregia menziesii
1.23341434,Anthopleura elegantissima
1.64515293,Anthopleura elegantissima
-0.3974487,Egregia menziesii
2.891676196,Mytilus californianus
0.4386,Pollicipes polymerus
1.005,Pollicipes polymerus
2.646431605,Mytilus californianus
2.13667,Pollicipes polymerus
0.7401,Egregia menziesii
3.307979902,Balanus glandula
3.577228557,Mytilus californianus
1.779864899,Anthopleura elegantissima
2.10018457,Pollicipes polymerus
1.59,Anthopleura elegantissima
2.442510578,Balanus glandula
-0.2241,Egregia menziesii
3.67312441,Balanus glandula
1.88023245,Balanus glandula
1.88,Balanus glandula
2.359612876,Mytilus californianus
3.646853734,Balanus glandula
2.818229944,Mytilus californianus
1.0959,Mytilus californianus
0.8202585,Mytilus californianus
3.210344178,Pollicipes polymerus
2.28167,Mytilus californianus
1.902541336,Balanus glandula
2.191728522,Anthopleura elegantissima
2.912091641,Mytilus californianus
2.834707934,Mytilus californianus
1.604170663,Anthopleura elegantissima
1.36744,Pollicipes polymerus
1.0993209,Anthopleura elegantissima
3.445755818,Balanus glandula
2.21,Anthopleura elegantissima
1.449861859,Egregia menziesii
1.37802,Mytilus californianus
1.2,Egregia menziesii
-0.1585136,Egregia menziesii
1.851610577,Mytilus californianus
1.69832,Mytilus californianus
2.14667,Pollicipes polymerus
1.3407,Pollicipes polymerus
1.77230485,Anthopleura elegantissima
1.03663463,Egregia menziesii
1.99766395,Anthopleura elegantissima
3.313093542,Balanus glandula
0.28,Egregia menziesii
1.249999999,Anthopleura elegantissima
2.986192955,Pollicipes polymerus
0.8084792,Anthopleura elegantissima
0.135,Mytilus californianus
2.070000002,Anthopleura elegantissima
3.699999999,Balanus glandula
2.82,Balanus glandula
1.024977,Anthopleura elegantissima
0.7795791,Anthopleura elegantissima
3.819681016,Anthopleura elegantissima
2.730005549,Pollicipes polymerus
2.302078108,Balanus glandula
0.90973,Balanus glandula
1.16167,Pollicipes polymerus
2.90671,Mytilus californianus
1.65797457,Pollicipes polymerus
2.71800814,Mytilus californianus
2.41,Anthopleura elegantissima
2.302078108,Balanus glandula
0.65,Egregia menziesii
2.315078281,Anthopleura elegantissima
0.55,Egregia menziesii
0.420000001,Egregia menziesii
1.286790131,Egregia menziesii
1.521965082,Egregia menziesii
0.93547,Egregia menziesii
2.195986956,Balanus glandula
3.180000002,Anthopleura elegantissima
2.602020158,Mytilus californianus
1.302500001,Anthopleura elegantissima
1.21516168,Egregia menziesii
2.988990753,Anthopleura elegantissima
0.78,Egregia menziesii
0.520000001,Egregia menziesii
2.120832256,Pollicipes polymerus
2.815787435,Balanus glandula
2.321178039,Anthopleura elegantissima
-0.137428,Egregia menziesii
2.940384083,Mytilus californianus
3.104253303,Balanus glandula
1.36,Balanus glandula
2.247994523,Mytilus californianus
2.284545297,Pollicipes polymerus
2.13667,Pollicipes polymerus
2.01593232,Balanus glandula
2.250000002,Anthopleura elegantissima
1.302500001,Anthopleura elegantissima
2.996050098,Balanus glandula
1.165,Pollicipes polymerus
1.84653,Mytilus californianus
3.301257014,Balanus glandula
0.0987521,Egregia menziesii
0.4544402,Egregia menziesii
1.05508,Mytilus californianus
0.75,Anthopleura elegantissima
1.799999998,Anthopleura elegantissima
2.5,Pollicipes polymerus
1.97667,Pollicipes polymerus
3.322897598,Mytilus californianus
1.67667,Mytilus californianus
3.206016433,Mytilus californianus
3.380625928,Mytilus californianus
0.95811,Mytilus californianus
3.838549906,Balanus glandula
0.2236,Egregia menziesii
2.758589799,Balanus glandula
1.339438237,Balanus glandula
1.79256,Mytilus californianus
1.90302,Balanus glandula
3.739845781,Pollicipes polymerus
2.794044278,Mytilus californianus
3.210344178,Pollicipes polymerus
0.2799,Egregia menziesii
1.54223847,Pollicipes polymerus
1.87488791,Pollicipes polymerus
2.44851,Balanus glandula
1.29755,Pollicipes polymerus
2.6525,Balanus glandula
0.802561442,Egregia menziesii
0.75,Egregia menziesii
0.86,Anthopleura elegantissima
3.798708141,Balanus glandula
0.37,Egregia menziesii
3.831246405,Balanus glandula
2.070000002,Anthopleura elegantissima
0.4544402,Egregia menziesii
0.87989,Egregia menziesii
0.0671907,Egregia menziesii
1.33942,Balanus glandula
1.355518964,Balanus glandula
-0.1256538,Egregia menziesii
1.86483,Mytilus californianus
2.920126284,Balanus glandula
3.156008397,Balanus glandula
2.651089449,Balanus glandula
2.31662,Mytilus californianus
1.31044,Mytilus californianus
2.35339,Mytilus californianus
1.69,Mytilus californianus
2.682188231,Mytilus californianus
3.819681016,Anthopleura elegantissima
3.789219577,Balanus glandula
1.99,Balanus glandula
2.27352,Mytilus californianus
3.00322575,Balanus glandula
1.630260464,Pollicipes polymerus
2.07531191,Pollicipes polymerus
1.990000001,Pollicipes polymerus
1.55762369,Anthopleura elegantissima
2.04991353,Pollicipes polymerus
3.149719142,Balanus glandula
2.02,Anthopleura elegantissima
1.019999999,Mytilus californianus
3.139514711,Mytilus californianus
1.29755,Pollicipes polymerus
3.535065958,Pollicipes polymerus
2.133598231,Mytilus californianus
0.5733097,Mytilus californianus
3.178157647,Balanus glandula
0.934165827,Egregia menziesii
2.679999996,Balanus glandula
3.55945581,Mytilus californianus
3.180000002,Anthopleura elegantissima
2.982621846,Mytilus californianus
2.672754331,Balanus glandula
2.14667,Mytilus californianus
2.35667,Mytilus californianus
2.897992022,Balanus glandula
0.70994694,Egregia menziesii
1.249999999,Anthopleura elegantissima
2.916198884,Anthopleura elegantissima
2.132952323,Anthopleura elegantissima
2.861416056,Balanus glandula
2.27982193,Anthopleura elegantissima
2.245319735,Mytilus californianus
2.129999999,Mytilus californianus
3.739845781,Pollicipes polymerus
1.09776,Mytilus californianus
3.359736075,Balanus glandula
1.649799089,Pollicipes polymerus
1.07598,Mytilus californianus
1.84,Balanus glandula
3.769999999,Mytilus californianus
1.24,Egregia menziesii
1.29583,Pollicipes polymerus
1.74667,Pollicipes polymerus
3.142886561,Balanus glandula
3.018576344,Balanus glandula
1.365,Pollicipes polymerus
1.41,Balanus glandula
1.77868099,Pollicipes polymerus
0.7632,Egregia menziesii
2.152683165,Pollicipes polymerus
0.3596444,Egregia menziesii
2.450374912,Mytilus californianus
1.64521134,Balanus glandula
1.165,Pollicipes polymerus
1.30832,Pollicipes polymerus
0.684981784,Egregia menziesii
2.048911802,Balanus glandula
2.207351908,Mytilus californianus
2.185,Mytilus californianus
2.560125325,Mytilus californianus
2.879999998,Balanus glandula
0.34,Egregia menziesii
3.018576344,Balanus glandula
3.20537993,Balanus glandula
1.01213,Pollicipes polymerus
1.85,Balanus glandula
3.16737905,Balanus glandula
3.608170795,Balanus glandula
1.14889731,Anthopleura elegantissima
3.250574977,Balanus glandula
3.535496536,Mytilus californianus
1.64515293,Anthopleura elegantissima
3.037137181,Balanus glandula
2.916198884,Anthopleura elegantissima
-0.3289,Egregia menziesii
1.939999997,Mytilus californianus
2.61667,Mytilus californianus
2.952384652,Anthopleura elegantissima
1.365,Pollicipes polymerus
0.4464,Egregia menziesii
-0.1597335,Egregia menziesii
-0.1131728,Egregia menziesii
2.516946006,Mytilus californianus
0.579767271,Egregia menziesii
1.9593,Mytilus californianus
2.549999999,Mytilus californianus
2.15728453,Balanus glandula
0.215,Egregia menziesii
1.586715078,Pollicipes polymerus
3.048207644,Mytilus californianus
3.230071386,Balanus glandula
1.434869708,Egregia menziesii
-0.47,Egregia menziesii
0.376343919,Egregia menziesii
2.890092961,Anthopleura elegantissima
0.675,Pollicipes polymerus
2.120832256,Balanus glandula
2.62166,Anthopleura elegantissima
3.307789953,Balanus glandula
3.166845363,Balanus glandula
1.18,Egregia menziesii
1.99,Anthopleura elegantissima
0.59,Egregia menziesii
0.679999997,Egregia menziesii
1.99,Mytilus californianus
3.11675,Mytilus californianus
2.83486,Mytilus californianus
3.6125,Pollicipes polymerus
0.0117,Mytilus californianus
2.405560592,Mytilus californianus
1.82770728,Anthopleura elegantissima
0.7441534,Mytilus californianus
1.352030822,Egregia menziesii
0.0,Egregia menziesii
2.067491917,Balanus glandula
1.23747,Mytilus californianus
0.7667376,Anthopleura elegantissima
1.17757,Pollicipes polymerus
1.23747,Pollicipes polymerus
2.025202834,Pollicipes polymerus
0.420000001,Egregia menziesii
2.233696594,Mytilus californianus
0.3546987,Anthopleura elegantissima
1.78018752,Anthopleura elegantissima
1.734072534,Balanus glandula
1.62648,Mytilus californianus
1.22102,Pollicipes polymerus
3.885172649,Balanus glandula
2.338586829,Mytilus californianus
1.462960711,Anthopleura elegantissima
2.077139854,Mytilus californianus
0.48,Egregia menziesii
0.4001,Egregia menziesii
3.019999999,Mytilus californianus
2.69719,Mytilus californianus
1.302500001,Anthopleura elegantissima
1.83992,Mytilus californianus
0.8326208,Anthopleura elegantissima
1.165307997,Anthopleura elegantissima
0.2558,Egregia menziesii
2.19183446,Pollicipes polymerus
2.41,Anthopleura elegantissima
1.917016675,Pollicipes polymerus
2.98667,Mytilus californianus
0.754883625,Egregia menziesii
1.769999999,Egregia menziesii
3.305261383,Balanus glandula
0.085,Egregia menziesii
0.825,Mytilus californianus
1.723951391,Balanus glandula
1.17507,Balanus glandula
1.850499165,Balanus glandula
0.7795791,Anthopleura elegantissima
1.76435844,Anthopleura elegantissima
0.2451,Egregia menziesii
3.064430134,Anthopleura elegantissima
1.918258646,Pollicipes polymerus
1.664509889,Anthopleura elegantissima
0.85254616,Mytilus californianus
1.23,Egregia menziesii
3.84639588,Balanus glandula
1.080366435,Pollicipes polymerus
1.64,Pollicipes polymerus
1.68990538,Anthopleura elegantissima
2.508512747,Balanus glandula
2.0449042,Pollicipes polymerus
3.048207644,Mytilus californianus
3.819681016,Anthopleura elegantissima
1.561396316,Egregia menziesii
3.202608846,Balanus glandula
1.697821014,Anthopleura elegantissima
1.512499999,Anthopleura elegantissima
0.5967,Pollicipes polymerus
2.94667,Balanus glandula
0.59,Egregia menziesii
1.84835,Mytilus californianus
0.7349,Egregia menziesii
2.744823488,Pollicipes polymerus
0.2,Egregia menziesii
3.437546161,Balanus glandula
0.965,Pollicipes polymerus
1.406987089,Balanus glandula
0.739999997,Egregia menziesii
3.5757115,Balanus glandula
0.92,Egregia menziesii
2.270086179,Balanus glandula
1.38002,Anthopleura elegantissima
0.8326208,Anthopleura elegantissima
3.180328727,Anthopleura elegantissima
0.21,Egregia menziesii
3.330000001,Mytilus californianus
2.799497765,Mytilus californianus
3.169653465,Balanus glandula
0.49729732,Egregia menziesii
1.98,Pollicipes polymerus
2.988420171,Pollicipes polymerus
1.08783,Mytilus californianus
1.53770736,Anthopleura elegantissima
1.452500001,Anthopleura elegantissima
2.442510578,Balanus glandula
2.996536293,Balanus glandula
2.867905008,Pollicipes polymerus
0.615,Egregia menziesii
1.342803996,Pollicipes polymerus
3.250000001,Pollicipes polymerus
1.390242925,Balanus glandula
1.4,Pollicipes polymerus
1.23,Egregia menziesii
3.435629555,Balanus glandula
3.020000001,Anthopleura elegantissima
1.19,Egregia menziesii
0.71,Egregia menziesii
1.76025101,Anthopleura elegantissima
2.321819495,Mytilus californianus
2.829935129,Balanus glandula
0.2699,Egregia menziesii
0.52,Mytilus californianus
1.982015879,Pollicipes polymerus
1.28425,Pollicipes polymerus
2.05988476,Pollicipes polymerus
3.262301328,Balanus glandula
3.805254017,Balanus glandula
1.01213,Pollicipes polymerus
2.55,Mytilus californianus
2.05,Mytilus californianus
0.3617776,Egregia menziesii
2.666247733,Pollicipes polymerus
-0.11,Egregia menziesii
2.575611923,Balanus glandula
2.191728522,Balanus glandula
2.19183446,Pollicipes polymerus
3.565712404,Mytilus californianus
0.2222,Egregia menziesii
0.1225,Egregia menziesii
1.57,Mytilus californianus
3.73416338,Balanus glandula
2.766128911,Pollicipes polymerus
0.825,Mytilus californianus
1.05508,Pollicipes polymerus
2.360000001,Mytilus californianus
3.328212353,Balanus glandula
2.250000002,Anthopleura elegantissima
2.744823488,Pollicipes polymerus
1.18,Egregia menziesii
1.15494,Balanus glandula
0.749999997,Egregia menziesii
2.600062578,Mytilus californianus
2.810292087,Balanus glandula
0.68,Egregia menziesii
1.86,Balanus glandula
2.42,Anthopleura elegantissima
3.23,Pollicipes polymerus
1.211401329,Anthopleura elegantissima
2.72667,Mytilus californianus
0.1444901,Egregia menziesii
1.503416846,Anthopleura elegantissima
0.33,Egregia menziesii
3.138695725,Pollicipes polymerus
3.138695725,Pollicipes polymerus
2.463489342,Mytilus californianus
1.17333543,Pollicipes polymerus
